epsilon,Run,Seed,RunMinDistance,SafetyViolation,Collision,RunMaxComputeTimeMs
0.001,87,1940152705,0.08095827555056256,0.0,0.0,240.62877101823688
0.001,88,985452196,0.07920471375644442,1.0,1.0,228.8190730032511
0.001,89,552062587,0.07915602375011502,1.0,1.0,157.4922379804775
0.001,90,623566272,0.07362687831827239,1.0,1.0,212.13554200949147
0.001,91,729775797,0.07953792297216127,1.0,1.0,240.06261205067858
0.001,92,1352536665,0.08690818335233208,0.0,0.0,239.10583299584687
0.001,93,555883440,0.08572126870182495,0.0,0.0,212.41848298814148
0.001,94,1801800003,0.07225577289943869,1.0,1.0,227.22440800862387
0.001,95,763315502,0.07551651711045436,1.0,1.0,242.04624502453953
0.001,96,138897982,0.07590350997845624,1.0,1.0,227.6046039769426
0.001,97,10785379,0.07184522749516246,1.0,1.0,224.92888796841726
0.001,98,53923185,0.06881285063949064,1.0,1.0,237.3552920180373
0.001,99,1349917978,0.07422472306718922,1.0,1.0,238.43876499449834
0.0015,0,1501552845,0.07880565781031634,1.0,1.0,323.9437890006229
0.0015,1,488200390,0.08109739869287756,0.0,0.0,171.48596997139975
0.0015,2,1693606510,0.0796505020381618,1.0,1.0,172.35302203334868
0.0015,3,680233354,0.08705322649189519,0.0,0.0,173.71811397606507
0.0015,4,438466540,0.08209634407521775,0.0,0.0,174.96099299751222
0.0015,5,1712329280,0.08626257236036469,0.0,0.0,172.1560790319927
0.0015,6,1380152455,0.0801327224566126,0.0,0.0,174.9380849651061
0.0015,7,1452245846,0.08573949188442608,0.0,0.0,174.51290803728625
0.0015,8,2122694021,0.0809519854432298,0.0,0.0,175.11839902726933
0.0015,9,839901363,0.08477266557684225,0.0,0.0,175.3626250429079
0.0015,10,1802651552,0.0775985818396103,1.0,1.0,174.16907200822607
0.0015,11,714712467,0.08322045576041077,0.0,0.0,175.68110098363832
0.0015,12,1218704077,0.08168739615274123,0.0,0.0,175.73243199149147
0.0015,13,1284858263,0.08075613136094369,0.0,0.0,174.51183800585568
0.0015,14,457721135,0.08223357052754306,0.0,0.0,174.5248850202188
0.0015,15,401008609,0.08260879184579924,0.0,0.0,173.76791196875274
0.0015,16,492064534,0.07624841350345726,1.0,1.0,174.13052404299378
0.0015,17,1444732602,0.09079790537255533,0.0,0.0,173.8108480349183
0.0015,18,1317426686,0.07203622009935368,1.0,1.0,174.11906499182805
0.0015,19,2022506251,0.08844812780210867,0.0,0.0,174.89082599058747
0.0015,20,1516459118,0.0747213565407242,1.0,1.0,171.84084298787639
0.0015,21,533103612,0.07663779336358445,1.0,1.0,175.14902603579685
0.0015,22,1964759878,0.08773263904606789,0.0,0.0,174.30295702069998
0.0015,23,2037706756,0.08094009253248215,0.0,0.0,175.00150902196765
0.0015,24,1572889065,0.07762877594992372,1.0,1.0,175.2681570360437
0.0015,25,1432881518,0.08442013749103439,0.0,0.0,174.74334401777014
0.0015,26,280516901,0.07628385741447888,1.0,1.0,174.6570430113934
0.0015,27,205939248,0.07577082951791889,1.0,1.0,173.62442397279665
0.0015,28,571904914,0.08310774872263406,0.0,0.0,175.55132100824267
0.0015,29,948843457,0.08147354352837571,0.0,0.0,174.94538897881284
0.0015,30,155492488,0.07948256221010863,1.0,1.0,174.95063302339986
0.0015,31,1903701130,0.06993938231666375,1.0,1.0,174.75477396510541
0.0015,32,1017961266,0.08047842601496621,0.0,0.0,175.14253099216148
0.0015,33,1497769985,0.0763299020966522,1.0,1.0,175.23028695723042
0.0015,34,456523489,0.0819121457953182,0.0,0.0,175.15132302651182
0.0015,35,701095136,0.08797091457512365,0.0,0.0,174.7580340015702
0.0015,36,249069576,0.08409607716838458,0.0,0.0,175.101802975405
0.0015,37,1576098728,0.08141426187191673,0.0,0.0,175.08661397732794
0.0015,38,1662748500,0.0884343960603814,0.0,0.0,174.16153399972245
0.0015,39,472736216,0.08431734241103975,0.0,0.0,83.12439796281978
0.0015,40,1535411295,0.07959300555138783,1.0,1.0,86.10238303663209
0.0015,41,175223003,0.08476294665023001,0.0,0.0,83.1890549743548
0.0015,42,840936862,0.0798154944114291,1.0,1.0,83.11187801882625
0.0015,43,343373188,0.083153619590178,0.0,0.0,237.30849102139473
0.0015,44,1597751082,0.07698079562326059,1.0,1.0,244.1548680071719
0.0015,45,730359585,0.08024630300058352,0.0,0.0,221.01930296048522
0.0015,46,1016641002,0.08288611005545772,0.0,0.0,229.69268297310919
0.0015,47,998994690,0.0770919494071453,1.0,1.0,239.20283501502126
0.0015,48,1021240743,0.07946010398307422,1.0,1.0,241.07218702556565
0.0015,49,572134801,0.08281885322945848,0.0,0.0,242.14581499109045
0.0015,50,1198399760,0.08249287666427649,0.0,0.0,233.39204798685387
0.0015,51,1751866485,0.08568522766892596,0.0,0.0,242.30771901784465
0.0015,52,1070889713,0.08207642356687063,0.0,0.0,241.8371219537221
0.0015,53,415096539,0.08154813808596162,0.0,0.0,197.8040459798649
0.0015,54,52416235,0.08950342248139334,0.0,0.0,239.15868799667805
0.0015,55,278032723,0.0811674436044562,0.0,0.0,240.01495499396697
0.0015,56,174946158,0.08205209531568759,0.0,0.0,196.88483799109235
0.0015,57,196848554,0.07562996811819293,1.0,1.0,240.40320300264284
0.0015,58,263030910,0.07552175796553275,1.0,1.0,237.63658798998222
0.0015,59,1285415020,0.08981818287622226,0.0,0.0,157.59955398971215
0.0015,60,1733223444,0.07460843412324644,1.0,1.0,249.81855205260217
0.0015,61,1835544261,0.08455454347898181,0.0,0.0,233.47920895321295
0.0015,62,1403186970,0.0864054535759074,0.0,0.0,157.5655229971744
0.0015,63,1291971777,0.08062008807276932,0.0,0.0,223.74583198688924
0.0015,64,712292067,0.08366363210726044,0.0,0.0,243.22426598519087
0.0015,65,2001429764,0.08035862273556474,0.0,0.0,197.77451799018309
0.0015,66,1375664061,0.08437031384558402,0.0,0.0,242.2454750048928
0.0015,67,1556456120,0.08554240280664968,0.0,0.0,237.9746829974465
0.0015,68,1576053187,0.08363407994346016,0.0,0.0,199.35919396812096
0.0015,69,1848019881,0.08481273753810148,0.0,0.0,248.87552799191326
0.0015,70,1508652585,0.07388864059326429,1.0,1.0,230.48001702409238
0.0015,71,1995737731,0.08885919525889613,0.0,0.0,225.40646803099662
0.0015,72,1162788447,0.08125375232290341,0.0,0.0,215.6223080237396
0.0015,73,1172925522,0.08828531542347898,0.0,0.0,238.95191395422444
0.0015,74,539174575,0.0802065733131404,0.0,0.0,220.4817399615422
0.0015,75,2013637345,0.07598525902047458,1.0,1.0,157.69893600372598
0.0015,76,1187468716,0.07576102293137653,1.0,1.0,243.84579702746123
0.0015,77,1062978506,0.08163284623209009,0.0,0.0,240.1387239806354
0.0015,78,679326770,0.08061404530592553,0.0,0.0,195.5906889634207
0.0015,79,587923432,0.08118060090072655,0.0,0.0,226.1024049948901
0.0015,80,1359889667,0.08915281685833497,0.0,0.0,238.00713499076664
0.0015,81,970187386,0.0749378108724464,1.0,1.0,225.03327997401357
0.0015,82,1219839873,0.08227347330125322,0.0,0.0,157.60890097590163
0.0015,83,1428160212,0.08246804406455151,0.0,0.0,239.39871898619458
0.0015,84,1930609499,0.08812152717610733,0.0,0.0,244.033541996032
0.0015,85,710582861,0.08173544947272228,0.0,0.0,198.15914798527956
0.0015,86,1463614337,0.08034653868734559,0.0,0.0,236.9662540149875
0.0015,87,1940152705,0.07720418541939968,1.0,1.0,240.61747698578984
0.0015,88,985452196,0.08399994256881112,0.0,0.0,228.8404279970564
0.0015,89,552062587,0.08352155227146416,0.0,0.0,157.50183101044968
0.0015,90,623566272,0.07982214518239492,1.0,1.0,212.18569297343493
0.0015,91,729775797,0.08612546822559101,0.0,0.0,240.3775620041415
0.0015,92,1352536665,0.0801005763166444,0.0,0.0,239.13984594400972
0.0015,93,555883440,0.08927932492344093,0.0,0.0,212.44222403038293
0.0015,94,1801800003,0.07646089728889155,1.0,1.0,227.2324090008624
0.0015,95,763315502,0.07916007158691116,1.0,1.0,241.81343097006902
0.0015,96,138897982,0.08450562491651017,0.0,0.0,227.60377899976447
0.0015,97,10785379,0.0746462529107513,1.0,1.0,224.9721339903772
0.0015,98,53923185,0.0747204297564666,1.0,1.0,237.3584220185876
0.0015,99,1349917978,0.07673870040463651,1.0,1.0,238.15794801339507
0.0025,0,1501552845,0.08529133761400044,0.0,0.0,235.59261596528813
0.0025,1,488200390,0.08542391682609948,0.0,0.0,220.0382410082966
0.0025,2,1693606510,0.08591875470381469,0.0,0.0,221.64219699334353
0.0025,3,680233354,0.0907580160179034,0.0,0.0,238.85454999981448
0.0025,4,438466540,0.08866576434596211,0.0,0.0,238.55288297636434
0.0025,5,1712329280,0.09108769393218506,0.0,0.0,232.80264798086137
0.0025,6,1380152455,0.08896638593391891,0.0,0.0,241.42391595523804
0.0025,7,1452245846,0.09122088188530289,0.0,0.0,224.68787402613088
0.0025,8,2122694021,0.09045493139127966,0.0,0.0,229.23045296920463
0.0025,9,839901363,0.08860952488337018,0.0,0.0,235.09572498733178
0.0025,10,1802651552,0.08501117128480126,0.0,0.0,242.02759697800502
0.0025,11,714712467,0.0921627587344107,0.0,0.0,233.15498599549755
0.0025,12,1218704077,0.08866864458425809,0.0,0.0,232.76992497267202
0.0025,13,1284858263,0.08794853036124886,0.0,0.0,238.05094696581364
0.0025,14,457721135,0.093107802391489,0.0,0.0,217.78013097355142
0.0025,15,401008609,0.08956935249337149,0.0,0.0,225.36754701286554
0.0025,16,492064534,0.08272650330889778,0.0,0.0,230.6748729897663
0.0025,17,1444732602,0.09631671969945294,0.0,0.0,246.29538599401712
0.0025,18,1317426686,0.08091902572942498,0.0,0.0,236.45814799237996
0.0025,19,2022506251,0.09355251079392689,0.0,0.0,231.53603001264855
0.0025,20,1516459118,0.08182429273120229,0.0,0.0,230.00027402304113
0.0025,21,533103612,0.08277614834184077,0.0,0.0,220.53286497248337
0.0025,22,1964759878,0.09531559404222323,0.0,0.0,239.875785948243
0.0025,23,2037706756,0.08964143219938271,0.0,0.0,239.31850597728044
0.0025,24,1572889065,0.08536647280576042,0.0,0.0,234.41755899693817
0.0025,25,1432881518,0.09400811135866166,0.0,0.0,242.07071302225813
0.0025,26,280516901,0.08452334427197664,0.0,0.0,233.5021360195242
0.0025,27,205939248,0.0825307479375056,0.0,0.0,237.35499300528318
0.0025,28,571904914,0.09114102140959311,0.0,0.0,235.540552996099
0.0025,29,948843457,0.09055570188213483,0.0,0.0,218.2572849560529
0.0025,30,155492488,0.08742799462734499,0.0,0.0,221.86950000468642
0.0025,31,1903701130,0.08195580457339627,0.0,0.0,217.55224600201473
0.0025,32,1017961266,0.08661385853574569,0.0,0.0,203.99596699280664
0.0025,33,1497769985,0.08428670715766975,0.0,0.0,235.48757197568193
0.0025,34,456523489,0.0899086219438614,0.0,0.0,239.02213998371735
0.0025,35,701095136,0.09614351201426714,0.0,0.0,215.93942103208974
0.0025,36,249069576,0.09294975872311664,0.0,0.0,230.22442200453952
0.0025,37,1576098728,0.09121514671743734,0.0,0.0,227.57313103647903
0.0025,38,1662748500,0.09459889399414818,0.0,0.0,230.52380996523425
0.0025,39,472736216,0.09107398534566064,0.0,0.0,237.39282798487693
0.0025,40,1535411295,0.08989319225111064,0.0,0.0,235.9429820207879
0.0025,41,175223003,0.09325619459874585,0.0,0.0,229.49166997568682
0.0025,42,840936862,0.08823081274721684,0.0,0.0,238.14080900046974
0.0025,43,343373188,0.08964716853309375,0.0,0.0,208.72662001056597
0.0025,44,1597751082,0.08322058161539625,0.0,0.0,217.1518729883246
0.0025,45,730359585,0.08641356368438306,0.0,0.0,228.61092298990116
0.0025,46,1016641002,0.09311489314481823,0.0,0.0,240.30004197265953
0.0025,47,998994690,0.089849107128295,0.0,0.0,228.000572999008
0.0025,48,1021240743,0.08667852268553151,0.0,0.0,220.43783398112282
0.0025,49,572134801,0.09081705461442356,0.0,0.0,213.16239901352674
0.0025,50,1198399760,0.08863214550772387,0.0,0.0,238.94423799356446
0.0025,51,1751866485,0.09190817999183268,0.0,0.0,229.75880705052987
0.0025,52,1070889713,0.08917770648948128,0.0,0.0,219.57723796367645
0.0025,53,415096539,0.09057599744634073,0.0,0.0,238.81095403339714
0.0025,54,52416235,0.0947190634941876,0.0,0.0,227.6210929849185
0.0025,55,278032723,0.08509397204616681,0.0,0.0,241.8883399805054
0.0025,56,174946158,0.0936723336362139,0.0,0.0,239.82747102854773
0.0025,57,196848554,0.08110976820351751,0.0,0.0,240.04049901850522
0.0025,58,263030910,0.0793527974464462,1.0,1.0,240.26002996833995
0.0025,59,1285415020,0.09720197892867491,0.0,0.0,232.06101305549964
0.0025,60,1733223444,0.08008233362753904,0.0,0.0,238.25887101702392
0.0025,61,1835544261,0.09169888188351726,0.0,0.0,237.18817997723818
0.0025,62,1403186970,0.0924590564804231,0.0,0.0,240.169266005978
0.0025,63,1291971777,0.08739966041884824,0.0,0.0,229.65623199706897
0.0025,64,712292067,0.08981915710232521,0.0,0.0,234.51570502948016
0.0025,65,2001429764,0.08768008097433727,0.0,0.0,237.09550098283216
0.0025,66,1375664061,0.09176909969022218,0.0,0.0,229.11571897566319
0.0025,67,1556456120,0.0873209351688849,0.0,0.0,235.11109896935523
0.0025,68,1576053187,0.08522555038087996,0.0,0.0,235.50653498386964
0.0025,69,1848019881,0.09248223248386277,0.0,0.0,229.0453299647197
0.0025,70,1508652585,0.08156215161837022,0.0,0.0,233.83279598783702
0.0025,71,1995737731,0.09491622155981588,0.0,0.0,230.35005200654268
0.0025,72,1162788447,0.08767424342565114,0.0,0.0,243.2512789964676
0.0025,73,1172925522,0.09151243177716523,0.0,0.0,229.1463309666142
0.0025,74,539174575,0.08766026555437995,0.0,0.0,231.69695999240503
0.0025,75,2013637345,0.0860859585236672,0.0,0.0,238.9882419956848
0.0025,76,1187468716,0.09307374656874756,0.0,0.0,238.65871195448563
0.0025,77,1062978506,0.08900487241127823,0.0,0.0,235.21759698633105
0.0025,78,679326770,0.08740049039751363,0.0,0.0,83.22343800682575
0.0025,79,587923432,0.08800831106011568,0.0,0.0,83.19963898975402
0.0025,80,1359889667,0.08990127318145189,0.0,0.0,83.21606402751058
0.0025,81,970187386,0.08449343380907115,0.0,0.0,83.24072498362511
0.0025,82,1219839873,0.08843581164842329,0.0,0.0,285.12878803303465
0.0025,83,1428160212,0.09089024899598674,0.0,0.0,307.53897002432495
0.0025,84,1930609499,0.09537344989672215,0.0,0.0,310.00049895374104
0.0025,85,710582861,0.08699539865408273,0.0,0.0,311.14524602890015
0.0025,86,1463614337,0.08728928830419384,0.0,0.0,308.05808800505474
0.0025,87,1940152705,0.08313974274251065,0.0,0.0,305.4497590055689
0.0025,88,985452196,0.0896184893109953,0.0,0.0,340.49092303030193
0.0025,89,552062587,0.0859097933199502,0.0,0.0,340.73202998843044
0.0025,90,623566272,0.08346398067221258,0.0,0.0,340.69357300177217
0.0025,91,729775797,0.09330878501527894,0.0,0.0,342.0209170435555
0.0025,92,1352536665,0.08594143333548607,0.0,0.0,340.8928040298633
0.0025,93,555883440,0.09880397951115677,0.0,0.0,342.79145899927244
0.0025,94,1801800003,0.0797208056995137,1.0,1.0,340.66336299292743
0.0025,95,763315502,0.08883500004201286,0.0,0.0,340.61099600512534
0.0025,96,138897982,0.08896762124237725,0.0,0.0,340.5731900129467
0.0025,97,10785379,0.0819666623673377,0.0,0.0,340.5911009758711
0.0025,98,53923185,0.08277521085730986,0.0,0.0,341.62814298179
0.0025,99,1349917978,0.08213245636615364,0.0,0.0,342.548827000428
0.003,0,1501552845,0.08808497380090463,0.0,0.0,235.53338699275628
0.003,1,488200390,0.090287482254933,0.0,0.0,219.98968697153032
0.003,2,1693606510,0.0889565922170427,0.0,0.0,220.01930401893333
0.003,3,680233354,0.09609016926687516,0.0,0.0,238.85985102970153
0.003,4,438466540,0.09150459761048439,0.0,0.0,239.63247099891305
0.003,5,1712329280,0.09367333550822163,0.0,0.0,235.39575701579452
0.003,6,1380152455,0.09118413784973133,0.0,0.0,241.42851098440588
0.003,7,1452245846,0.09338166858323985,0.0,0.0,227.30886697536334
0.003,8,2122694021,0.08829849176444886,0.0,0.0,229.2170730070211
0.003,9,839901363,0.08678943814329902,0.0,0.0,231.60877299960703
0.003,10,1802651552,0.08801348102746794,0.0,0.0,241.4974420098588
0.003,11,714712467,0.09265644379282108,0.0,0.0,234.8679869901389
0.003,12,1218704077,0.09171045953724358,0.0,0.0,232.77003900147974
0.003,13,1284858263,0.0910472608860736,0.0,0.0,238.02879999857396
0.003,14,457721135,0.09256155670543978,0.0,0.0,224.89804698852822
0.003,15,401008609,0.0927251543619779,0.0,0.0,224.06734700780362
0.003,16,492064534,0.08588036886682449,0.0,0.0,234.57595298532397
0.003,17,1444732602,0.09906396624218382,0.0,0.0,246.263975976035
0.003,18,1317426686,0.08454729212143901,0.0,0.0,236.4545040181838
0.003,19,2022506251,0.09576615631298264,0.0,0.0,231.4865819644183
0.003,20,1516459118,0.0861025988060975,0.0,0.0,231.30355402827263
0.003,21,533103612,0.08681974354569921,0.0,0.0,225.31867597717792
0.003,22,1964759878,0.09496843534729153,0.0,0.0,240.31216005096212
0.003,23,2037706756,0.09122157509504783,0.0,0.0,240.16003898577765
0.003,24,1572889065,0.08904906296652994,0.0,0.0,232.22978902049363
0.003,25,1432881518,0.09890878740288175,0.0,0.0,241.99939897516742
0.003,26,280516901,0.08745617219265615,0.0,0.0,231.35030100820586
0.003,27,205939248,0.08560805964844223,0.0,0.0,239.64612802956253
0.003,28,571904914,0.09377246808642807,0.0,0.0,234.5774659770541
0.003,29,948843457,0.09274375118664267,0.0,0.0,222.34908596146852
0.003,30,155492488,0.09026859490341926,0.0,0.0,223.55305100791156
0.003,31,1903701130,0.0857118914158309,0.0,0.0,216.7779339943081
0.003,32,1017961266,0.085068863290298,0.0,0.0,205.08250396233052
0.003,33,1497769985,0.08640319378137516,0.0,0.0,231.0013149981387
0.003,34,456523489,0.09350001678000121,0.0,0.0,239.66242000460625
0.003,35,701095136,0.09607688795149448,0.0,0.0,218.2810019585304
0.003,36,249069576,0.09601358596173663,0.0,0.0,232.22409503068775
0.003,37,1576098728,0.08752303877715709,0.0,0.0,221.95385000668466
0.003,38,1662748500,0.0968747663717885,0.0,0.0,230.52422201726586
0.003,39,472736216,0.0938252435361308,0.0,0.0,236.39303597155958
0.003,40,1535411295,0.09212358555154575,0.0,0.0,235.7293979730457
0.003,41,175223003,0.09470518563692891,0.0,0.0,232.73833899293095
0.003,42,840936862,0.08981861402231554,0.0,0.0,238.89814701396972
0.003,43,343373188,0.0924382143240094,0.0,0.0,208.69482803391293
0.003,44,1597751082,0.08739893392774983,0.0,0.0,216.384741012007
0.003,45,730359585,0.09057008872430913,0.0,0.0,228.89260499505326
0.003,46,1016641002,0.09730675642257876,0.0,0.0,240.30699202558026
0.003,47,998994690,0.09047312870064286,0.0,0.0,227.97263698885217
0.003,48,1021240743,0.08998784615015372,0.0,0.0,221.04645398212597
0.003,49,572134801,0.09540886418274278,0.0,0.0,213.18384702317417
0.003,50,1198399760,0.0910264587261033,0.0,0.0,235.7782989856787
0.003,51,1751866485,0.09398530609995027,0.0,0.0,229.77035102667287
0.003,52,1070889713,0.09244469779298553,0.0,0.0,219.6160849998705
0.003,53,415096539,0.09359895179649924,0.0,0.0,239.44696102989838
0.003,54,52416235,0.09549328485578912,0.0,0.0,227.98836696892977
0.003,55,278032723,0.08913726703755236,0.0,0.0,241.86832597479224
0.003,56,174946158,0.0960193326275368,0.0,0.0,240.76182302087545
0.003,57,196848554,0.08530256467846066,0.0,0.0,238.5823850054294
0.003,58,263030910,0.08718767484834054,0.0,0.0,240.22377200890332
0.003,59,1285415020,0.0974989845213739,0.0,0.0,235.70707498583943
0.003,60,1733223444,0.08264871318319655,0.0,0.0,238.77121100667864
0.003,61,1835544261,0.09415828517230905,0.0,0.0,237.55027097649872
0.003,62,1403186970,0.0963882390818344,0.0,0.0,240.1764400419779
0.003,63,1291971777,0.09078229559285084,0.0,0.0,232.38879803102463
0.003,64,712292067,0.09195082504133131,0.0,0.0,234.01317099342123
0.003,65,2001429764,0.0907498657605237,0.0,0.0,237.53429600037634
0.003,66,1375664061,0.09555584408998238,0.0,0.0,229.1238540201448
0.003,67,1556456120,0.09526240734497228,0.0,0.0,235.83136399975047
0.003,68,1576053187,0.08912849769763416,0.0,0.0,234.8504569963552
0.003,69,1848019881,0.09430161012608328,0.0,0.0,229.01098895817995
0.003,70,1508652585,0.08448996811342893,0.0,0.0,234.42594398511574
0.003,71,1995737731,0.0970051934653468,0.0,0.0,230.3295750170946
0.003,72,1162788447,0.08909084257204346,0.0,0.0,246.39430397655815
0.003,73,1172925522,0.09518212383912482,0.0,0.0,228.6597840138711
0.003,74,539174575,0.09335552831141654,0.0,0.0,233.60333900200203
0.003,75,2013637345,0.09005808012449518,0.0,0.0,239.4259430002421
0.003,76,1187468716,0.09658517476804675,0.0,0.0,238.63906500628218
0.003,77,1062978506,0.08894753174030476,0.0,0.0,235.39114301092923
0.003,78,679326770,0.08966278315393547,0.0,0.0,83.26394396135584
0.003,79,587923432,0.09071888486388706,0.0,0.0,83.23812601156533
0.003,80,1359889667,0.08970239753907573,0.0,0.0,83.17445899592713
0.003,81,970187386,0.08741369270631386,0.0,0.0,83.2209070213139
0.003,82,1219839873,0.09161389610368093,0.0,0.0,284.8115590168163
0.003,83,1428160212,0.09355189415175959,0.0,0.0,308.40986798284575
0.003,84,1930609499,0.09858937770673556,0.0,0.0,309.4852290232666
0.003,85,710582861,0.08979585082160495,0.0,0.0,305.97245204262435
0.003,86,1463614337,0.08957320349541899,0.0,0.0,308.1491650082171
0.003,87,1940152705,0.08477755905423545,0.0,0.0,310.9590989770368
0.003,88,985452196,0.0889311760301233,0.0,0.0,340.53147200029343
0.003,89,552062587,0.08827146158182057,0.0,0.0,340.5837130267173
0.003,90,623566272,0.08937292955965676,0.0,0.0,341.3564919610508
0.003,91,729775797,0.09533596939070059,0.0,0.0,340.47762799309567
0.003,92,1352536665,0.08803646959440584,0.0,0.0,340.9526550094597
0.003,93,555883440,0.09540316427885874,0.0,0.0,342.93425496434793
0.003,94,1801800003,0.08547724424524768,0.0,0.0,340.5295300181024
0.003,95,763315502,0.09203469086342106,0.0,0.0,340.898843947798
0.003,96,138897982,0.0898791293349818,0.0,0.0,340.5517559731379
0.003,97,10785379,0.08337098398135002,0.0,0.0,340.5898589990102
0.003,98,53923185,0.0863945489666048,0.0,0.0,340.2930579613894
0.003,99,1349917978,0.08689095177347307,0.0,0.0,341.4027389953844
0.0035,0,1501552845,0.0895473670749564,0.0,0.0,235.2357609779574
0.0035,1,488200390,0.09241232099797313,0.0,0.0,220.028052048292
0.0035,2,1693606510,0.09043045615716075,0.0,0.0,219.9521340080537
0.0035,3,680233354,0.09741266803428214,0.0,0.0,238.49215201335028
0.0035,4,438466540,0.09375050537342534,0.0,0.0,238.5840509668924
0.0035,5,1712329280,0.09671795655836214,0.0,0.0,232.8261150396429
0.0035,6,1380152455,0.09381053568649902,0.0,0.0,241.45310802850872
0.0035,7,1452245846,0.09612853693774061,0.0,0.0,227.81156201381236
0.0035,8,2122694021,0.09307589473223753,0.0,0.0,226.4553499990143
0.0035,9,839901363,0.08715596856562888,0.0,0.0,229.4843809795566
0.0035,10,1802651552,0.08587884396924335,0.0,0.0,242.01592500321567
0.0035,11,714712467,0.09269666620892457,0.0,0.0,233.19461196660995
0.0035,12,1218704077,0.09333052571568584,0.0,0.0,232.59917402174324
0.0035,13,1284858263,0.0930898709398378,0.0,0.0,238.03646699525416
0.0035,14,457721135,0.09487270721188035,0.0,0.0,221.35943901957944
0.0035,15,401008609,0.09485282745103306,0.0,0.0,224.04763399390504
0.0035,16,492064534,0.08882457392308332,0.0,0.0,234.5890500000678
0.0035,17,1444732602,0.10461695982424384,0.0,0.0,246.30807200446725
0.0035,18,1317426686,0.08729612698916711,0.0,0.0,232.81166597735137
0.0035,19,2022506251,0.09617090932392565,0.0,0.0,231.53269500471652
0.0035,20,1516459118,0.08506982034929107,0.0,0.0,231.8155980319716
0.0035,21,533103612,0.08587850747393298,0.0,0.0,225.3433230216615
0.0035,22,1964759878,0.09537713998123744,0.0,0.0,240.0608909665607
0.0035,23,2037706756,0.09316522965323094,0.0,0.0,239.4566839793697
0.0035,24,1572889065,0.09300551247374485,0.0,0.0,230.0519549753517
0.0035,25,1432881518,0.1020975351967105,0.0,0.0,241.53379298513755
0.0035,26,280516901,0.09014410477528352,0.0,0.0,229.09244301263243
0.0035,27,205939248,0.0882227003087742,0.0,0.0,239.6502519841306
0.0035,28,571904914,0.09775637746358534,0.0,0.0,231.53267800807953
0.0035,29,948843457,0.0971966839627192,0.0,0.0,222.36853797221556
0.0035,30,155492488,0.09239248392317984,0.0,0.0,223.62250299192965
0.0035,31,1903701130,0.08818120252870969,0.0,0.0,217.5717240315862
0.0035,32,1017961266,0.08467995190648706,0.0,0.0,205.06909198593348
0.0035,33,1497769985,0.09813834349581094,0.0,0.0,235.11658405186608
0.0035,34,456523489,0.09379932775039754,0.0,0.0,238.67792898090556
0.0035,35,701095136,0.1007321705774267,0.0,0.0,219.60612799739465
0.0035,36,249069576,0.09678065597289065,0.0,0.0,232.18248900957406
0.0035,37,1576098728,0.09582708849767035,0.0,0.0,219.67096498701721
0.0035,38,1662748500,0.09765874274909025,0.0,0.0,231.21885198634118
0.0035,39,472736216,0.09389805403418752,0.0,0.0,238.93561901059002
0.0035,40,1535411295,0.09456436273852638,0.0,0.0,235.41642603231594
0.0035,41,175223003,0.09504574905009595,0.0,0.0,233.92540903296322
0.0035,42,840936862,0.09104903081038332,0.0,0.0,239.4448730046861
0.0035,43,343373188,0.09373013877699926,0.0,0.0,210.2889139787294
0.0035,44,1597751082,0.09199036346248428,0.0,0.0,219.02353398036212
0.0035,45,730359585,0.09026766576882624,0.0,0.0,231.45098699023947
0.0035,46,1016641002,0.10004725295962046,0.0,0.0,240.3625639853999
0.0035,47,998994690,0.0915660099531484,0.0,0.0,228.0088149709627
0.0035,48,1021240743,0.09151672167955988,0.0,0.0,223.97403698414564
0.0035,49,572134801,0.09778986942038755,0.0,0.0,213.69288302958012
0.0035,50,1198399760,0.09167584864498783,0.0,0.0,235.76129699358717
0.0035,51,1751866485,0.08725511390205255,0.0,0.0,231.0947380028665
0.0035,52,1070889713,0.0959929321101381,0.0,0.0,219.63118197163567
0.0035,53,415096539,0.09540845876855648,0.0,0.0,239.4828440155834
0.0035,54,52416235,0.09468481343877608,0.0,0.0,228.77617698395625
0.0035,55,278032723,0.09319702796749715,0.0,0.0,241.9023829861544
0.0035,56,174946158,0.09648973301703782,0.0,0.0,240.79283099854365
0.0035,57,196848554,0.08807796802202053,0.0,0.0,240.14390801312402
0.0035,58,263030910,0.07889574930410904,1.0,1.0,240.2684580301866
0.0035,59,1285415020,0.09656917215402948,0.0,0.0,235.6090660323389
0.0035,60,1733223444,0.08237178610142491,0.0,0.0,238.84389002341777
0.0035,61,1835544261,0.0959872287571661,0.0,0.0,239.1773569979705
0.0035,62,1403186970,0.09801613535028798,0.0,0.0,240.26773299556226
0.0035,63,1291971777,0.09422612134991237,0.0,0.0,232.3864350328222
0.0035,64,712292067,0.0941864842220573,0.0,0.0,234.54051796579733
0.0035,65,2001429764,0.09235823153686908,0.0,0.0,238.96063800202683
0.0035,66,1375664061,0.09839336191658342,0.0,0.0,229.16633397107944
0.0035,67,1556456120,0.09565377111401135,0.0,0.0,235.17627402907237
0.0035,68,1576053187,0.09394024262660332,0.0,0.0,234.88204198656604
0.0035,69,1848019881,0.09603826437589542,0.0,0.0,229.048433015123
0.0035,70,1508652585,0.08729912444879709,0.0,0.0,234.55878999084234
0.0035,71,1995737731,0.09885276040963006,0.0,0.0,232.80934197828174
